Collection Date,Pricing Category,Provider,Device,Model,Specification,Max. Trade-In Value (RM),Standardized Model,Model_Year,Device Type,Model.1,Generation,Year,Screen Size (inch),Clock Speed,Chipset,RAM (GB),Storage (GB),Storage Type,Connectivity,Model Number
,Trade-in Platform,CompAsia,Mac,MacBook Air i5 1.6GHz 13 inch (Late 2018),512GB SSD,475,MacBook Air i5 1.6GHz 13 inch (Late 2018),2018.0,Mac,MacBook Air,,Late 2018,13.0,1.6GHz,i5,,512.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Air i5 1.6GHz 13 inch (Mid 2019),128GB SSD,400,MacBook Air i5 1.6GHz 13 inch (Mid 2019),2019.0,Mac,MacBook Air,,Mid 2019,13.0,1.6GHz,i5,,128.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Air i5 1.6GHz 13 inch (Mid 2019),1TB SSD,475,MacBook Air i5 1.6GHz 13 inch (Mid 2019),2019.0,Mac,MacBook Air,,Mid 2019,13.0,1.6GHz,i5,,1024.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Air i5 1.6GHz 13 inch (Mid 2019),256GB SSD,400,MacBook Air i5 1.6GHz 13 inch (Mid 2019),2019.0,Mac,MacBook Air,,Mid 2019,13.0,1.6GHz,i5,,256.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Air i5 1.6GHz 13 inch (Mid 2019),512GB SSD,475,MacBook Air i5 1.6GHz 13 inch (Mid 2019),2019.0,Mac,MacBook Air,,Mid 2019,13.0,1.6GHz,i5,,512.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Air i5 1.8GHz 13 inch (Mid 2017),128GB SSD,175,MacBook Air i5 1.8GHz 13 inch (Mid 2017),2017.0,Mac,MacBook Air,,Mid 2017,13.0,1.8GHz,i5,,128.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Air i5 1.8GHz 13 inch (Mid 2017),256GB SSD,225,MacBook Air i5 1.8GHz 13 inch (Mid 2017),2017.0,Mac,MacBook Air,,Mid 2017,13.0,1.8GHz,i5,,256.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Air i5 1.8GHz 13 inch (Mid 2017),512GB SSD,250,MacBook Air i5 1.8GHz 13 inch (Mid 2017),2017.0,Mac,MacBook Air,,Mid 2017,13.0,1.8GHz,i5,,512.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Air i7 1.2GHz 13 inch (Early 2020),1TB SSD,500,MacBook Air i7 1.2GHz 13 inch (Early 2020),2020.0,Mac,MacBook Air,,Early 2020,13.0,1.2GHz,i7,,1024.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Air i7 1.2GHz 13 inch (Early 2020),256GB SSD,475,MacBook Air i7 1.2GHz 13 inch (Early 2020),2020.0,Mac,MacBook Air,,Early 2020,13.0,1.2GHz,i7,,256.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Air i7 1.2GHz 13 inch (Early 2020),2TB SSD,575,MacBook Air i7 1.2GHz 13 inch (Early 2020),2020.0,Mac,MacBook Air,,Early 2020,13.0,1.2GHz,i7,,2048.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Air i7 1.2GHz 13 inch (Early 2020),512GB SSD,475,MacBook Air i7 1.2GHz 13 inch (Early 2020),2020.0,Mac,MacBook Air,,Early 2020,13.0,1.2GHz,i7,,512.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Air i7 2.2GHz 13 inch (Mid 2017),128GB SSD,250,MacBook Air i7 2.2GHz 13 inch (Mid 2017),2017.0,Mac,MacBook Air,,Mid 2017,13.0,2.2GHz,i7,,128.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Air i7 2.2GHz 13 inch (Mid 2017),256GB SSD,300,MacBook Air i7 2.2GHz 13 inch (Mid 2017),2017.0,Mac,MacBook Air,,Mid 2017,13.0,2.2GHz,i7,,256.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Air i7 2.2GHz 13 inch (Mid 2017),512GB SSD,425,MacBook Air i7 2.2GHz 13 inch (Mid 2017),2017.0,Mac,MacBook Air,,Mid 2017,13.0,2.2GHz,i7,,512.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Air M1 8-Core CPU and 7-Core GPU 13 inch (Late 2020),128GB SSD,505,MacBook Air M1 8-Core CPU and 7-Core GPU 13 inch (Late 2020),2020.0,Mac,MacBook Air,,Late 2020,13.0,,M1 ,,128.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Air M1 8-Core CPU and 7-Core GPU 13 inch (Late 2020),1TB SSD,605,MacBook Air M1 8-Core CPU and 7-Core GPU 13 inch (Late 2020),2020.0,Mac,MacBook Air,,Late 2020,13.0,,M1 ,,1024.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Air M1 8-Core CPU and 7-Core GPU 13 inch (Late 2020),256GB SSD,605,MacBook Air M1 8-Core CPU and 7-Core GPU 13 inch (Late 2020),2020.0,Mac,MacBook Air,,Late 2020,13.0,,M1 ,,256.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Air M1 8-Core CPU and 7-Core GPU 13 inch (Late 2020),2TB SSD,705,MacBook Air M1 8-Core CPU and 7-Core GPU 13 inch (Late 2020),2020.0,Mac,MacBook Air,,Late 2020,13.0,,M1 ,,2048.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Air M1 8-Core CPU and 7-Core GPU 13 inch (Late 2020),512GB SSD,605,MacBook Air M1 8-Core CPU and 7-Core GPU 13 inch (Late 2020),2020.0,Mac,MacBook Air,,Late 2020,13.0,,M1 ,,512.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Air M1 8-Core CPU and 8-Core GPU 13 inch (Late 2020),1TB SSD,705,MacBook Air M1 8-Core CPU and 8-Core GPU 13 inch (Late 2020),2020.0,Mac,MacBook Air,,Late 2020,13.0,,M1 ,,1024.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Air M1 8-Core CPU and 8-Core GPU 13 inch (Late 2020),256GB SSD,570,MacBook Air M1 8-Core CPU and 8-Core GPU 13 inch (Late 2020),2020.0,Mac,MacBook Air,,Late 2020,13.0,,M1 ,,256.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Air M1 8-Core CPU and 8-Core GPU 13 inch (Late 2020),2TB SSD,755,MacBook Air M1 8-Core CPU and 8-Core GPU 13 inch (Late 2020),2020.0,Mac,MacBook Air,,Late 2020,13.0,,M1 ,,2048.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Air M1 8-Core CPU and 8-Core GPU 13 inch (Late 2020),512GB SSD,655,MacBook Air M1 8-Core CPU and 8-Core GPU 13 inch (Late 2020),2020.0,Mac,MacBook Air,,Late 2020,13.0,,M1 ,,512.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Air M2 8-Core CPU and 10-Core GPU 13.6 inch (Mid 2022),1TB SSD,1550,MacBook Air M2 8-Core CPU and 10-Core GPU 13.6 inch (Mid 2022),2022.0,Mac,MacBook Air,,Mid 2022,13.6,,M2 ,,1024.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Air M2 8-Core CPU and 10-Core GPU 13.6 inch (Mid 2022),256GB SSD,1200,MacBook Air M2 8-Core CPU and 10-Core GPU 13.6 inch (Mid 2022),2022.0,Mac,MacBook Air,,Mid 2022,13.6,,M2 ,,256.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Air M2 8-Core CPU and 10-Core GPU 13.6 inch (Mid 2022),2TB SSD,2015,MacBook Air M2 8-Core CPU and 10-Core GPU 13.6 inch (Mid 2022),2022.0,Mac,MacBook Air,,Mid 2022,13.6,,M2 ,,2048.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Air M2 8-Core CPU and 10-Core GPU 13.6 inch (Mid 2022),512GB SSD,1395,MacBook Air M2 8-Core CPU and 10-Core GPU 13.6 inch (Mid 2022),2022.0,Mac,MacBook Air,,Mid 2022,13.6,,M2 ,,512.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Air M2 8-Core CPU and 10-Core GPU 15 inch (Mid 2023),1TB SSD,2245,MacBook Air M2 8-Core CPU and 10-Core GPU 15 inch (Mid 2023),2023.0,Mac,MacBook Air,,Mid 2023,15.0,,M2 ,,1024.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Air M2 8-Core CPU and 10-Core GPU 15 inch (Mid 2023),256GB SSD,1855,MacBook Air M2 8-Core CPU and 10-Core GPU 15 inch (Mid 2023),2023.0,Mac,MacBook Air,,Mid 2023,15.0,,M2 ,,256.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Air M2 8-Core CPU and 10-Core GPU 15 inch (Mid 2023),2TB SSD,2815,MacBook Air M2 8-Core CPU and 10-Core GPU 15 inch (Mid 2023),2023.0,Mac,MacBook Air,,Mid 2023,15.0,,M2 ,,2048.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Air M2 8-Core CPU and 10-Core GPU 15 inch (Mid 2023),512GB SSD,2015,MacBook Air M2 8-Core CPU and 10-Core GPU 15 inch (Mid 2023),2023.0,Mac,MacBook Air,,Mid 2023,15.0,,M2 ,,512.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Air M2 8-Core CPU and 8-Core GPU 13.6 inch (Mid 2022),1TB SSD,1550,MacBook Air M2 8-Core CPU and 8-Core GPU 13.6 inch (Mid 2022),2022.0,Mac,MacBook Air,,Mid 2022,13.6,,M2 ,,1024.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Air M2 8-Core CPU and 8-Core GPU 13.6 inch (Mid 2022),256GB SSD,1200,MacBook Air M2 8-Core CPU and 8-Core GPU 13.6 inch (Mid 2022),2022.0,Mac,MacBook Air,,Mid 2022,13.6,,M2 ,,256.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Air M2 8-Core CPU and 8-Core GPU 13.6 inch (Mid 2022),2TB SSD,1990,MacBook Air M2 8-Core CPU and 8-Core GPU 13.6 inch (Mid 2022),2022.0,Mac,MacBook Air,,Mid 2022,13.6,,M2 ,,2048.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Air M2 8-Core CPU and 8-Core GPU 13.6 inch (Mid 2022),512GB SSD,1395,MacBook Air M2 8-Core CPU and 8-Core GPU 13.6 inch (Mid 2022),2022.0,Mac,MacBook Air,,Mid 2022,13.6,,M2 ,,512.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Air M3 8-Core CPU and 10-Core GPU 13.6 inch (Early 2024),1TB SSD,2450,MacBook Air M3 8-Core CPU and 10-Core GPU 13.6 inch (Early 2024),2024.0,Mac,MacBook Air,,Early 2024,13.6,,M3 ,,1024.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Air M3 8-Core CPU and 10-Core GPU 13.6 inch (Early 2024),256GB SSD,1950,MacBook Air M3 8-Core CPU and 10-Core GPU 13.6 inch (Early 2024),2024.0,Mac,MacBook Air,,Early 2024,13.6,,M3 ,,256.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Air M3 8-Core CPU and 10-Core GPU 13.6 inch (Early 2024),2TB SSD,3125,MacBook Air M3 8-Core CPU and 10-Core GPU 13.6 inch (Early 2024),2024.0,Mac,MacBook Air,,Early 2024,13.6,,M3 ,,2048.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Air M3 8-Core CPU and 10-Core GPU 13.6 inch (Early 2024),512GB SSD,2125,MacBook Air M3 8-Core CPU and 10-Core GPU 13.6 inch (Early 2024),2024.0,Mac,MacBook Air,,Early 2024,13.6,,M3 ,,512.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Air M3 8-Core CPU and 10-Core GPU 15 inch (Early 2024),1TB SSD,3075,MacBook Air M3 8-Core CPU and 10-Core GPU 15 inch (Early 2024),2024.0,Mac,MacBook Air,,Early 2024,15.0,,M3 ,,1024.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Air M3 8-Core CPU and 10-Core GPU 15 inch (Early 2024),256GB SSD,2275,MacBook Air M3 8-Core CPU and 10-Core GPU 15 inch (Early 2024),2024.0,Mac,MacBook Air,,Early 2024,15.0,,M3 ,,256.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Air M3 8-Core CPU and 10-Core GPU 15 inch (Early 2024),2TB SSD,3475,MacBook Air M3 8-Core CPU and 10-Core GPU 15 inch (Early 2024),2024.0,Mac,MacBook Air,,Early 2024,15.0,,M3 ,,2048.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Air M3 8-Core CPU and 10-Core GPU 15 inch (Early 2024),512GB SSD,2500,MacBook Air M3 8-Core CPU and 10-Core GPU 15 inch (Early 2024),2024.0,Mac,MacBook Air,,Early 2024,15.0,,M3 ,,512.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Air M3 8-Core CPU and 8-Core GPU 13.6 inch (Early 2024),256GB SSD,1950,MacBook Air M3 8-Core CPU and 8-Core GPU 13.6 inch (Early 2024),2024.0,Mac,MacBook Air,,Early 2024,13.6,,M3 ,,256.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Air M4 10-Core CPU and 10-Core GPU 13 inch (Early 2025),1TB SSD,3125,MacBook Air M4 10-Core CPU and 10-Core GPU 13 inch (Early 2025),2025.0,Mac,MacBook Air,,Early 2025,13.0,,M4 ,,1024.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Air M4 10-Core CPU and 10-Core GPU 13 inch (Early 2025),256GB SSD,2450,MacBook Air M4 10-Core CPU and 10-Core GPU 13 inch (Early 2025),2025.0,Mac,MacBook Air,,Early 2025,13.0,,M4 ,,256.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Air M4 10-Core CPU and 10-Core GPU 13 inch (Early 2025),2TB SSD,4000,MacBook Air M4 10-Core CPU and 10-Core GPU 13 inch (Early 2025),2025.0,Mac,MacBook Air,,Early 2025,13.0,,M4 ,,2048.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Air M4 10-Core CPU and 10-Core GPU 13 inch (Early 2025),512GB SSD,2675,MacBook Air M4 10-Core CPU and 10-Core GPU 13 inch (Early 2025),2025.0,Mac,MacBook Air,,Early 2025,13.0,,M4 ,,512.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Air M4 10-Core CPU and 10-Core GPU 15 inch (Early 2025),1TB SSD,3600,MacBook Air M4 10-Core CPU and 10-Core GPU 15 inch (Early 2025),2025.0,Mac,MacBook Air,,Early 2025,15.0,,M4 ,,1024.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Air M4 10-Core CPU and 10-Core GPU 15 inch (Early 2025),256GB SSD,2750,MacBook Air M4 10-Core CPU and 10-Core GPU 15 inch (Early 2025),2025.0,Mac,MacBook Air,,Early 2025,15.0,,M4 ,,256.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Air M4 10-Core CPU and 10-Core GPU 15 inch (Early 2025),2TB SSD,4400,MacBook Air M4 10-Core CPU and 10-Core GPU 15 inch (Early 2025),2025.0,Mac,MacBook Air,,Early 2025,15.0,,M4 ,,2048.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Air M4 10-Core CPU and 10-Core GPU 15 inch (Early 2025),512GB SSD,2975,MacBook Air M4 10-Core CPU and 10-Core GPU 15 inch (Early 2025),2025.0,Mac,MacBook Air,,Early 2025,15.0,,M4 ,,512.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Air M4 10-Core CPU and 8-Core GPU 13 inch (Early 2025),256GB SSD,2250,MacBook Air M4 10-Core CPU and 8-Core GPU 13 inch (Early 2025),2025.0,Mac,MacBook Air,,Early 2025,13.0,,M4 ,,256.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook i5 1.3GHz 12 inch (Mid 2017),256GB SSD,275,MacBook i5 1.3GHz 12 inch (Mid 2017),2017.0,Mac,MacBook,,Mid 2017,12.0,1.3GHz,i5,,256.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook i5 1.3GHz 12 inch (Mid 2017),512GB SSD,375,MacBook i5 1.3GHz 12 inch (Mid 2017),2017.0,Mac,MacBook,,Mid 2017,12.0,1.3GHz,i5,,512.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook i7 1.4GHz 12 inch (Mid 2017),256GB SSD,325,MacBook i7 1.4GHz 12 inch (Mid 2017),2017.0,Mac,MacBook,,Mid 2017,12.0,1.4GHz,i7,,256.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook i7 1.4GHz 12 inch (Mid 2017),512GB SSD,425,MacBook i7 1.4GHz 12 inch (Mid 2017),2017.0,Mac,MacBook,,Mid 2017,12.0,1.4GHz,i7,,512.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook m3 1.2GHz 12 inch (Mid 2017),256GB SSD,275,MacBook m3 1.2GHz 12 inch (Mid 2017),2017.0,Mac,MacBook,,Mid 2017,12.0,1.2GHz,M3 ,,256.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Pro 14 inch M1 Max 10-Core CPU & 24-Core GPU (2021),1TB SSD,2725,MacBook Pro 14 inch M1 Max 10-Core CPU & 24-Core GPU (2021),2021.0,Mac,MacBook Pro,,2021,14.0,,M1 Max,,1024.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Pro 14 inch M1 Max 10-Core CPU & 24-Core GPU (2021),2TB SSD,2775,MacBook Pro 14 inch M1 Max 10-Core CPU & 24-Core GPU (2021),2021.0,Mac,MacBook Pro,,2021,14.0,,M1 Max,,2048.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Pro 14 inch M1 Max 10-Core CPU & 24-Core GPU (2021),4TB SSD,3550,MacBook Pro 14 inch M1 Max 10-Core CPU & 24-Core GPU (2021),2021.0,Mac,MacBook Pro,,2021,14.0,,M1 Max,,4096.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Pro 14 inch M1 Max 10-Core CPU & 24-Core GPU (2021),512GB SSD,2525,MacBook Pro 14 inch M1 Max 10-Core CPU & 24-Core GPU (2021),2021.0,Mac,MacBook Pro,,2021,14.0,,M1 Max,,512.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Pro 14 inch M1 Max 10-Core CPU & 24-Core GPU (2021),8TB SSD,4175,MacBook Pro 14 inch M1 Max 10-Core CPU & 24-Core GPU (2021),2021.0,Mac,MacBook Pro,,2021,14.0,,M1 Max,,8192.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Pro 14 inch M1 Max 10-Core CPU and 32-Core GPU (2021),1TB SSD,2875,MacBook Pro 14 inch M1 Max 10-Core CPU and 32-Core GPU (2021),2021.0,Mac,MacBook Pro,,2021,14.0,,M1 Max,,1024.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Pro 14 inch M1 Max 10-Core CPU and 32-Core GPU (2021),2TB SSD,3250,MacBook Pro 14 inch M1 Max 10-Core CPU and 32-Core GPU (2021),2021.0,Mac,MacBook Pro,,2021,14.0,,M1 Max,,2048.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Pro 14 inch M1 Max 10-Core CPU and 32-Core GPU (2021),4TB SSD,3725,MacBook Pro 14 inch M1 Max 10-Core CPU and 32-Core GPU (2021),2021.0,Mac,MacBook Pro,,2021,14.0,,M1 Max,,4096.0,SSD,,
,Trade-in Platform,CompAsia,Mac,"MacBook Pro 14 inch M1 Max 10-Core CPU, 32-Core GPU (2021)",512GB SSD,2725,"MacBook Pro 14 inch M1 Max 10-Core CPU, 32-Core GPU (2021)",2021.0,Mac,MacBook Pro,,2021,14.0,,M1 Max,,512.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Pro 14 inch M1 Max 10-Core CPU and 32-Core GPU (2021),8TB SSD,4325,MacBook Pro 14 inch M1 Max 10-Core CPU and 32-Core GPU (2021),2021.0,Mac,MacBook Pro,,2021,14.0,,M1 Max,,8192.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Pro 14 inch M1 Pro 10-Core CPU & 14-Core GPU (2021),1TB SSD,2150,MacBook Pro 14 inch M1 Pro 10-Core CPU & 14-Core GPU (2021),2021.0,Mac,MacBook Pro,,2021,14.0,,M1 pro,,1024.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Pro 14 inch M1 Pro 10-Core CPU & 14-Core GPU (2021),2TB SSD,2375,MacBook Pro 14 inch M1 Pro 10-Core CPU & 14-Core GPU (2021),2021.0,Mac,MacBook Pro,,2021,14.0,,M1 pro,,2048.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Pro 14 inch M1 Pro 10-Core CPU & 14-Core GPU (2021),4TB SSD,2850,MacBook Pro 14 inch M1 Pro 10-Core CPU & 14-Core GPU (2021),2021.0,Mac,MacBook Pro,,2021,14.0,,M1 pro,,4096.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Pro 14 inch M1 Pro 10-Core CPU & 14-Core GPU (2021),512GB SSD,1950,MacBook Pro 14 inch M1 Pro 10-Core CPU & 14-Core GPU (2021),2021.0,Mac,MacBook Pro,,2021,14.0,,M1 pro,,512.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Pro 14 inch M1 Pro 10-Core CPU & 14-Core GPU (2021),8TB SSD,3600,MacBook Pro 14 inch M1 Pro 10-Core CPU & 14-Core GPU (2021),2021.0,Mac,MacBook Pro,,2021,14.0,,M1 pro,,8192.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Pro 14 inch M1 Pro 10-Core CPU & 16-Core GPU (2021),1TB SSD,2275,MacBook Pro 14 inch M1 Pro 10-Core CPU & 16-Core GPU (2021),2021.0,Mac,MacBook Pro,,2021,14.0,,M1 pro,,1024.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Pro 14 inch M1 Pro 10-Core CPU & 16-Core GPU (2021),2TB SSD,2525,MacBook Pro 14 inch M1 Pro 10-Core CPU & 16-Core GPU (2021),2021.0,Mac,MacBook Pro,,2021,14.0,,M1 pro,,2048.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Pro 14 inch M1 Pro 10-Core CPU & 16-Core GPU (2021),4TB SSD,3050,MacBook Pro 14 inch M1 Pro 10-Core CPU & 16-Core GPU (2021),2021.0,Mac,MacBook Pro,,2021,14.0,,M1 pro,,4096.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Pro 14 inch M1 Pro 10-Core CPU & 16-Core GPU (2021),512GB SSD,2100,MacBook Pro 14 inch M1 Pro 10-Core CPU & 16-Core GPU (2021),2021.0,Mac,MacBook Pro,,2021,14.0,,M1 pro,,512.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Pro 14 inch M1 Pro 10-Core CPU & 16-Core GPU (2021),8TB SSD,3725,MacBook Pro 14 inch M1 Pro 10-Core CPU & 16-Core GPU (2021),2021.0,Mac,MacBook Pro,,2021,14.0,,M1 pro,,8192.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Pro 14 inch M1 Pro 8-Core CPU & 14-Core GPU (2021),1TB SSD,2025,MacBook Pro 14 inch M1 Pro 8-Core CPU & 14-Core GPU (2021),2021.0,Mac,MacBook Pro,,2021,14.0,,M1 pro,,1024.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Pro 14 inch M1 Pro 8-Core CPU & 14-Core GPU (2021),2TB SSD,2050,MacBook Pro 14 inch M1 Pro 8-Core CPU & 14-Core GPU (2021),2021.0,Mac,MacBook Pro,,2021,14.0,,M1 pro,,2048.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Pro 14 inch M1 Pro 8-Core CPU & 14-Core GPU (2021),4TB SSD,2475,MacBook Pro 14 inch M1 Pro 8-Core CPU & 14-Core GPU (2021),2021.0,Mac,MacBook Pro,,2021,14.0,,M1 pro,,4096.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Pro 14 inch M1 Pro 8-Core CPU & 14-Core GPU (2021),512GB SSD,1800,MacBook Pro 14 inch M1 Pro 8-Core CPU & 14-Core GPU (2021),2021.0,Mac,MacBook Pro,,2021,14.0,,M1 pro,,512.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Pro 14 inch M1 Pro 8-Core CPU & 14-Core GPU (2021),8TB SSD,3325,MacBook Pro 14 inch M1 Pro 8-Core CPU & 14-Core GPU (2021),2021.0,Mac,MacBook Pro,,2021,14.0,,M1 pro,,8192.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Pro 16 inch M1 Max 10-Core CPU & 24-Core GPU (2021),1TB SSD,2725,MacBook Pro 16 inch M1 Max 10-Core CPU & 24-Core GPU (2021),2021.0,Mac,MacBook Pro,,2021,16.0,,M1 Max,,1024.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Pro 16 inch M1 Max 10-Core CPU & 24-Core GPU (2021),2TB SSD,3050,MacBook Pro 16 inch M1 Max 10-Core CPU & 24-Core GPU (2021),2021.0,Mac,MacBook Pro,,2021,16.0,,M1 Max,,2048.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Pro 16 inch M1 Max 10-Core CPU & 24-Core GPU (2021),4TB SSD,3550,MacBook Pro 16 inch M1 Max 10-Core CPU & 24-Core GPU (2021),2021.0,Mac,MacBook Pro,,2021,16.0,,M1 Max,,4096.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Pro 16 inch M1 Max 10-Core CPU & 24-Core GPU (2021),512GB SSD,2675,MacBook Pro 16 inch M1 Max 10-Core CPU & 24-Core GPU (2021),2021.0,Mac,MacBook Pro,,2021,16.0,,M1 Max,,512.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Pro 16 inch M1 Max 10-Core CPU & 24-Core GPU (2021),8TB SSD,4225,MacBook Pro 16 inch M1 Max 10-Core CPU & 24-Core GPU (2021),2021.0,Mac,MacBook Pro,,2021,16.0,,M1 Max,,8192.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Pro 16 inch M1 Max 10-Core CPU & 32-Core GPU (2021),1TB SSD,2900,MacBook Pro 16 inch M1 Max 10-Core CPU & 32-Core GPU (2021),2021.0,Mac,MacBook Pro,,2021,16.0,,M1 Max,,1024.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Pro 16 inch M1 Max 10-Core CPU & 32-Core GPU (2021),2TB SSD,3250,MacBook Pro 16 inch M1 Max 10-Core CPU & 32-Core GPU (2021),2021.0,Mac,MacBook Pro,,2021,16.0,,M1 Max,,2048.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Pro 16 inch M1 Max 10-Core CPU & 32-Core GPU (2021),4TB SSD,3775,MacBook Pro 16 inch M1 Max 10-Core CPU & 32-Core GPU (2021),2021.0,Mac,MacBook Pro,,2021,16.0,,M1 Max,,4096.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Pro 16 inch M1 Max 10-Core CPU & 32-Core GPU (2021),512GB SSD,2710,MacBook Pro 16 inch M1 Max 10-Core CPU & 32-Core GPU (2021),2021.0,Mac,MacBook Pro,,2021,16.0,,M1 Max,,512.0,SSD,,
,Trade-in Platform,CompAsia,Mac,MacBook Pro 16 inch M1 Max 10-Core CPU & 32-Core GPU (2021),8TB SSD,4400,MacBook Pro 16 inch M1 Max 10-Core CPU & 32-Core GPU (2021),2021.0,Mac,MacBook Pro,,2021,16.0,,M1 Max,,8192.0,SSD,,
